event_id,game_id,date,home,away,team,player,person_id,seconds,start,comment,pts,plus_minus,official_url
2021-01-18_LAL_GSW,0022000212,2021-01-18,LAL,GSW,LAL,LeBron James,2544,2278,1,,19,-9,https://www.nba.com/game/0022000212/box-score
2021-01-18_LAL_GSW,0022000212,2021-01-18,LAL,GSW,LAL,Marc Gasol,201188,975,1,,5,4,https://www.nba.com/game/0022000212/box-score
2021-01-18_LAL_GSW,0022000212,2021-01-18,LAL,GSW,LAL,Markieff Morris,202693,339,0,,1,-12,https://www.nba.com/game/0022000212/box-score
2021-01-18_LAL_GSW,0022000212,2021-01-18,LAL,GSW,LAL,Montrezl Harrell,1626149,1690,0,,17,2,https://www.nba.com/game/0022000212/box-score
2021-01-18_LAL_GSW,0022000212,2021-01-18,LAL,GSW,LAL,Quinn Cook,1626188,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000212/box-score
2021-01-18_LAL_GSW,0022000212,2021-01-18,LAL,GSW,LAL,Talen Horton-Tucker,1629659,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000212/box-score
2021-01-18_LAL_GSW,0022000212,2021-01-18,LAL,GSW,LAL,Wesley Matthews,202083,878,0,,3,-6,https://www.nba.com/game/0022000212/box-score
2021-01-24_POR_NYK,0022000256,2021-01-24,POR,NYK,NYK,Alec Burks,202692,1621,1,,18,-5,https://www.nba.com/game/0022000256/box-score
2021-01-24_POR_NYK,0022000256,2021-01-24,POR,NYK,NYK,Austin Rivers,203085,1711,0,,3,6,https://www.nba.com/game/0022000256/box-score
2021-01-24_POR_NYK,0022000256,2021-01-24,POR,NYK,NYK,Dennis Smith Jr.,1628372,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000256/box-score
2021-01-24_POR_NYK,0022000256,2021-01-24,POR,NYK,NYK,Elfrid Payton,203901,1440,1,,8,-5,https://www.nba.com/game/0022000256/box-score
2021-01-24_POR_NYK,0022000256,2021-01-24,POR,NYK,NYK,Frank Ntilikina,1628373,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000256/box-score
2021-01-24_POR_NYK,0022000256,2021-01-24,POR,NYK,NYK,Ignas Brazdeikis,1629649,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000256/box-score
2021-01-24_POR_NYK,0022000256,2021-01-24,POR,NYK,NYK,Immanuel Quickley,1630193,1440,0,,31,2,https://www.nba.com/game/0022000256/box-score
2021-01-24_POR_NYK,0022000256,2021-01-24,POR,NYK,NYK,Julius Randle,203944,1960,1,,25,-4,https://www.nba.com/game/0022000256/box-score
2021-01-24_POR_NYK,0022000256,2021-01-24,POR,NYK,NYK,Kevin Knox II,1628995,1078,0,,2,-3,https://www.nba.com/game/0022000256/box-score
2021-01-24_POR_NYK,0022000256,2021-01-24,POR,NYK,NYK,Mitchell Robinson,1629011,1538,1,,8,0,https://www.nba.com/game/0022000256/box-score
2021-01-24_POR_NYK,0022000256,2021-01-24,POR,NYK,NYK,Nerlens Noel,203457,1342,0,,6,-3,https://www.nba.com/game/0022000256/box-score
2021-01-24_POR_NYK,0022000256,2021-01-24,POR,NYK,NYK,Obi Toppin,1630167,903,0,,4,-1,https://www.nba.com/game/0022000256/box-score
2021-01-24_POR_NYK,0022000256,2021-01-24,POR,NYK,NYK,RJ Barrett,1629628,1367,1,,8,-2,https://www.nba.com/game/0022000256/box-score
2021-01-24_POR_NYK,0022000256,2021-01-24,POR,NYK,NYK,Taj Gibson,201959,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000256/box-score
2021-01-24_POR_NYK,0022000256,2021-01-24,POR,NYK,NYK,Theo Pinson,1629033,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000256/box-score
2021-01-24_POR_NYK,0022000256,2021-01-24,POR,NYK,POR,Anfernee Simons,1629014,1398,0,,16,4,https://www.nba.com/game/0022000256/box-score
2021-01-24_POR_NYK,0022000256,2021-01-24,POR,NYK,POR,CJ Elleby,1629604,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000256/box-score
2021-01-24_POR_NYK,0022000256,2021-01-24,POR,NYK,POR,Carmelo Anthony,2546,1547,0,,12,-7,https://www.nba.com/game/0022000256/box-score
2021-01-24_POR_NYK,0022000256,2021-01-24,POR,NYK,POR,Damian Lillard,203081,2099,1,,39,2,https://www.nba.com/game/0022000256/box-score
2021-01-24_POR_NYK,0022000256,2021-01-24,POR,NYK,POR,Derrick Jones Jr.,1627884,1883,1,,14,2,https://www.nba.com/game/0022000256/box-score
2021-01-24_POR_NYK,0022000256,2021-01-24,POR,NYK,POR,Enes Freedom,202683,1413,1,,8,7,https://www.nba.com/game/0022000256/box-score
2021-01-24_POR_NYK,0022000256,2021-01-24,POR,NYK,POR,Gary Trent Jr.,1629018,1277,0,,11,-7,https://www.nba.com/game/0022000256/box-score
2021-01-24_POR_NYK,0022000256,2021-01-24,POR,NYK,POR,Harry Giles III,1628385,1136,0,,5,-2,https://www.nba.com/game/0022000256/box-score
2021-01-24_POR_NYK,0022000256,2021-01-24,POR,NYK,POR,Nassir Little,1629642,355,0,,0,-3,https://www.nba.com/game/0022000256/box-score
2021-01-24_POR_NYK,0022000256,2021-01-24,POR,NYK,POR,Robert Covington,203496,1671,1,,4,8,https://www.nba.com/game/0022000256/box-score
2021-01-24_POR_NYK,0022000256,2021-01-24,POR,NYK,POR,Rodney Hood,203918,1621,1,,7,11,https://www.nba.com/game/0022000256/box-score
2021-01-25_POR_OKC,0022000267,2021-01-25,POR,OKC,OKC,Aleksej Pokusevski,1630197,1215,0,,6,1,https://www.nba.com/game/0022000267/box-score
2021-01-25_POR_OKC,0022000267,2021-01-25,POR,OKC,OKC,Darius Bazley,1629647,1727,1,,19,-1,https://www.nba.com/game/0022000267/box-score
2021-01-25_POR_OKC,0022000267,2021-01-25,POR,OKC,OKC,Darius Miller,203121,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000267/box-score
2021-01-25_POR_OKC,0022000267,2021-01-25,POR,OKC,OKC,Hamidou Diallo,1628977,1277,0,,11,8,https://www.nba.com/game/0022000267/box-score
2021-01-25_POR_OKC,0022000267,2021-01-25,POR,OKC,OKC,Isaiah Roby,1629676,1643,1,,16,-4,https://www.nba.com/game/0022000267/box-score
2021-01-25_POR_OKC,0022000267,2021-01-25,POR,OKC,OKC,Justin Jackson,1628382,963,0,,6,1,https://www.nba.com/game/0022000267/box-score
2021-01-25_POR_OKC,0022000267,2021-01-25,POR,OKC,OKC,Kenrich Williams,1629026,1294,0,,7,-7,https://www.nba.com/game/0022000267/box-score
2021-01-25_POR_OKC,0022000267,2021-01-25,POR,OKC,OKC,Luguentz Dort,1629652,1801,1,,7,5,https://www.nba.com/game/0022000267/box-score
2021-01-25_POR_OKC,0022000267,2021-01-25,POR,OKC,OKC,Mike Muscala,203488,1233,0,,23,10,https://www.nba.com/game/0022000267/box-score
2021-01-25_POR_OKC,0022000267,2021-01-25,POR,OKC,OKC,Moses Brown,1629650,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000267/box-score
2021-01-25_POR_OKC,0022000267,2021-01-25,POR,OKC,OKC,Shai Gilgeous-Alexander,1628983,1944,1,,24,1,https://www.nba.com/game/0022000267/box-score
2021-01-25_POR_OKC,0022000267,2021-01-25,POR,OKC,OKC,Theo Maledon,1630177,1304,1,,6,1,https://www.nba.com/game/0022000267/box-score
2021-01-25_POR_OKC,0022000267,2021-01-25,POR,OKC,POR,Anfernee Simons,1629014,1763,0,,26,-9,https://www.nba.com/game/0022000267/box-score
2021-01-25_POR_OKC,0022000267,2021-01-25,POR,OKC,POR,CJ Elleby,1629604,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000267/box-score
2021-01-25_POR_OKC,0022000267,2021-01-25,POR,OKC,POR,CJ McCollum,203468,0,0,NWT - Injury/Illness,0,0,https://www.nba.com/game/0022000267/box-score
2021-01-25_POR_OKC,0022000267,2021-01-25,POR,OKC,POR,Carmelo Anthony,2546,2089,1,,22,15,https://www.nba.com/game/0022000267/box-score
2021-01-25_POR_OKC,0022000267,2021-01-25,POR,OKC,POR,Damian Lillard,203081,2315,1,,26,0,https://www.nba.com/game/0022000267/box-score
2021-01-25_POR_OKC,0022000267,2021-01-25,POR,OKC,POR,Derrick Jones Jr.,1627884,1608,1,,5,-14,https://www.nba.com/game/0022000267/box-score
2021-01-25_POR_OKC,0022000267,2021-01-25,POR,OKC,POR,Enes Freedom,202683,1912,1,,13,-1,https://www.nba.com/game/0022000267/box-score
2021-01-25_POR_OKC,0022000267,2021-01-25,POR,OKC,POR,Gary Trent Jr.,1629018,2482,1,,22,-11,https://www.nba.com/game/0022000267/box-score
2021-01-25_POR_OKC,0022000267,2021-01-25,POR,OKC,POR,Harry Giles III,1628385,938,0,,4,1,https://www.nba.com/game/0022000267/box-score
2021-01-25_POR_OKC,0022000267,2021-01-25,POR,OKC,POR,Keljin Blevins,1629833,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000267/box-score
2021-01-25_POR_OKC,0022000267,2021-01-25,POR,OKC,POR,Nassir Little,1629642,1294,0,,4,4,https://www.nba.com/game/0022000267/box-score
2021-01-25_POR_OKC,0022000267,2021-01-25,POR,OKC,POR,Rodney Hood,203918,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000267/box-score
2021-01-27_PHI_LAL,0022000276,2021-01-27,PHI,LAL,LAL,Alex Caruso,1627936,959,0,,10,8,https://www.nba.com/game/0022000276/box-score
2021-01-27_PHI_LAL,0022000276,2021-01-27,PHI,LAL,LAL,Alfonzo McKinnie,1628035,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000276/box-score
2021-01-27_PHI_LAL,0022000276,2021-01-27,PHI,LAL,LAL,Anthony Davis,203076,2074,1,,23,-4,https://www.nba.com/game/0022000276/box-score
2021-01-27_PHI_LAL,0022000276,2021-01-27,PHI,LAL,LAL,Dennis Schroder,203471,1731,1,,16,0,https://www.nba.com/game/0022000276/box-score
2021-01-27_PHI_LAL,0022000276,2021-01-27,PHI,LAL,LAL,Kentavious Caldwell-Pope,203484,1628,1,,3,1,https://www.nba.com/game/0022000276/box-score
2021-01-27_PHI_LAL,0022000276,2021-01-27,PHI,LAL,LAL,Kyle Kuzma,1628398,940,0,,3,-5,https://www.nba.com/game/0022000276/box-score
2021-01-27_PHI_LAL,0022000276,2021-01-27,PHI,LAL,LAL,LeBron James,2544,2312,1,,34,3,https://www.nba.com/game/0022000276/box-score
2021-01-27_PHI_LAL,0022000276,2021-01-27,PHI,LAL,LAL,Marc Gasol,201188,1449,1,,8,-9,https://www.nba.com/game/0022000276/box-score
2021-01-27_PHI_LAL,0022000276,2021-01-27,PHI,LAL,LAL,Markieff Morris,202693,806,0,,4,3,https://www.nba.com/game/0022000276/box-score
2021-01-27_PHI_LAL,0022000276,2021-01-27,PHI,LAL,LAL,Montrezl Harrell,1626149,885,0,,0,-6,https://www.nba.com/game/0022000276/box-score
2021-01-27_PHI_LAL,0022000276,2021-01-27,PHI,LAL,LAL,Quinn Cook,1626188,0,0,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000276/box-score
2021-01-27_PHI_LAL,0022000276,2021-01-27,PHI,LAL,LAL,Talen Horton-Tucker,1629659,426,0,,2,4,https://www.nba.com/game/0022000276/box-score
2021-01-27_PHI_LAL,0022000276,2021-01-27,PHI,LAL,LAL,Wesley Matthews,202083,1190,0,,3,0,https://www.nba.com/game/0022000276/box-score
2021-01-27_PHI_LAL,0022000276,2021-01-27,PHI,LAL,PHI,Ben Simmons,1627732,2343,1,,17,-11,https://www.nba.com/game/0022000276/box-score
